INFO  [2018-01-23 12:38:02,919] main                 pid 7048@PCHacker
DEBUG [2018-01-23 12:38:26,026] main                 Sending ao.REGISTER_TEMPLATE id=75 to objmgr
DEBUG [2018-01-23 12:38:26,041] main                 ObjectManagerClient: registered template: [Template: name=Evil Princess, id=1, type=mob] (ns=NS.wmgr, key=speed_run, val=0.0)(ns=NS.wmgr, key=scale, val=[x=1.0,y=1.0,z=1.0])(ns=NS.wmgr, key=displays, val=[Assets/Resources/Princess.prefab])(ns=NS.wmgr, key=subTitle, val=)(ns=NS.wmgr, key=templateID, val=1)(ns=NS.wmgr, key=animationState, val=1)(ns=NS.wmgr, key=species, val=Humanoid)(ns=NS.wmgr, key=:percRadius, val=75)(ns=NS.wmgr, key=:objType, val=[MOB,1])(ns=NS.wmgr, key=mobType, val=0)(ns=NS.wmgr, key=speed_walk, val=0.0)(ns=NS.wmgr, key=faction, val=2)(ns=NS.wmgr, key=race, val=Humanoid)(ns=NS.wmgr, key=subSpecies, val=)(ns=NS.combat, key=combat.autoability, val=1)(ns=NS.combat, key=attackable, val=true)(ns=NS.combat, key=attackType, val=)(ns=NS.combat, key=maxLevel, val=1)(ns=NS.combat, key=:statOverrides, val={})(ns=NS.combat, key=minLevel, val=1)(ns=NS.combat, key=dmg-base, val=[AgisStat: dmg-base=5 (base=5 min=null max=5)])(ns=NS.combat, key=combat.mobflag, val=true)(ns=NS.combat, key=effects, val=[])(ns=NS.combat, key=kill_exp, val=100)(ns=NS.combat, key=hitBox, val=1)(ns=NS.combat, key=weaponType, val=Unarmed)(ns=NS.inv, key=:inv_items, val=)(ns=NS.inv, key=lootTables, val={1=100})
DEBUG [2018-01-23 12:38:26,041] main                 MOB: loaded template: [Evil Princess]
DEBUG [2018-01-23 12:38:26,042] main                 ObjectManagerClient: registering template: [Template: name=Merchant Knight, id=2, type=mob] (ns=NS.wmgr, key=speed_run, val=0.0)(ns=NS.wmgr, key=scale, val=[x=1.0,y=1.0,z=1.0])(ns=NS.wmgr, key=displays, val=[Assets/Resources/Knight.prefab])(ns=NS.wmgr, key=subTitle, val=)(ns=NS.wmgr, key=templateID, val=2)(ns=NS.wmgr, key=animationState, val=1)(ns=NS.wmgr, key=species, val=Humanoid)(ns=NS.wmgr, key=:percRadius, val=75)(ns=NS.wmgr, key=:objType, val=[MOB,1])(ns=NS.wmgr, key=mobType, val=0)(ns=NS.wmgr, key=speed_walk, val=0.0)(ns=NS.wmgr, key=faction, val=3)(ns=NS.wmgr, key=race, val=Humanoid)(ns=NS.wmgr, key=subSpecies, val=)(ns=NS.combat, key=combat.autoability, val=-1)(ns=NS.combat, key=attackable, val=true)(ns=NS.combat, key=attackType, val=)(ns=NS.combat, key=maxLevel, val=1)(ns=NS.combat, key=:statOverrides, val={})(ns=NS.combat, key=minLevel, val=1)(ns=NS.combat, key=dmg-base, val=[AgisStat: dmg-base=1 (base=1 min=null max=1)])(ns=NS.combat, key=combat.mobflag, val=true)(ns=NS.combat, key=effects, val=[])(ns=NS.combat, key=kill_exp, val=100)(ns=NS.combat, key=hitBox, val=1)(ns=NS.combat, key=weaponType, val=Unarmed)(ns=NS.inv, key=:inv_items, val=)(ns=NS.inv, key=lootTables, val={})
DEBUG [2018-01-23 12:38:26,042] main                 sendRPC type=ao.REGISTER_TEMPLATE id=76 class=atavism.server.plugins.ObjectManagerClient$RegisterTemplateMessage
DEBUG [2018-01-23 12:38:26,042] main                 Sending ao.REGISTER_TEMPLATE id=76 to objmgr
DEBUG [2018-01-23 12:38:26,057] main                 ObjectManagerClient: registered template: [Template: name=Merchant Knight, id=2, type=mob] (ns=NS.wmgr, key=speed_run, val=0.0)(ns=NS.wmgr, key=scale, val=[x=1.0,y=1.0,z=1.0])(ns=NS.wmgr, key=displays, val=[Assets/Resources/Knight.prefab])(ns=NS.wmgr, key=subTitle, val=)(ns=NS.wmgr, key=templateID, val=2)(ns=NS.wmgr, key=animationState, val=1)(ns=NS.wmgr, key=species, val=Humanoid)(ns=NS.wmgr, key=:percRadius, val=75)(ns=NS.wmgr, key=:objType, val=[MOB,1])(ns=NS.wmgr, key=mobType, val=0)(ns=NS.wmgr, key=speed_walk, val=0.0)(ns=NS.wmgr, key=faction, val=3)(ns=NS.wmgr, key=race, val=Humanoid)(ns=NS.wmgr, key=subSpecies, val=)(ns=NS.combat, key=combat.autoability, val=-1)(ns=NS.combat, key=attackable, val=true)(ns=NS.combat, key=attackType, val=)(ns=NS.combat, key=maxLevel, val=1)(ns=NS.combat, key=:statOverrides, val={})(ns=NS.combat, key=minLevel, val=1)(ns=NS.combat, key=dmg-base, val=[AgisStat: dmg-base=1 (base=1 min=null max=1)])(ns=NS.combat, key=combat.mobflag, val=true)(ns=NS.combat, key=effects, val=[])(ns=NS.combat, key=kill_exp, val=100)(ns=NS.combat, key=hitBox, val=1)(ns=NS.combat, key=weaponType, val=Unarmed)(ns=NS.inv, key=:inv_items, val=)(ns=NS.inv, key=lootTables, val={})
DEBUG [2018-01-23 12:38:26,057] main                 MOB: loaded template: [Merchant Knight]
DEBUG [2018-01-23 12:38:26,058] main                 ObjectManagerClient: registering template: [Template: name=Cactus1, id=5, type=mob] (ns=NS.wmgr, key=speed_run, val=0.0)(ns=NS.wmgr, key=scale, val=[x=1.0,y=1.0,z=1.0])(ns=NS.wmgr, key=displays, val=[Assets/Resources/Content/Mobs/Cactus.prefab])(ns=NS.wmgr, key=subTitle, val=)(ns=NS.wmgr, key=templateID, val=5)(ns=NS.wmgr, key=animationState, val=1)(ns=NS.wmgr, key=species, val=Beast)(ns=NS.wmgr, key=:percRadius, val=75)(ns=NS.wmgr, key=:objType, val=[MOB,1])(ns=NS.wmgr, key=mobType, val=0)(ns=NS.wmgr, key=speed_walk, val=0.0)(ns=NS.wmgr, key=faction, val=2)(ns=NS.wmgr, key=race, val=Beast)(ns=NS.wmgr, key=subSpecies, val=)(ns=NS.combat, key=combat.autoability, val=1)(ns=NS.combat, key=attackable, val=true)(ns=NS.combat, key=attackType, val=crush)(ns=NS.combat, key=maxLevel, val=1)(ns=NS.combat, key=:statOverrides, val={})(ns=NS.combat, key=minLevel, val=1)(ns=NS.combat, key=dmg-base, val=[AgisStat: dmg-base=1 (base=1 min=null max=1)])(ns=NS.combat, key=combat.mobflag, val=true)(ns=NS.combat, key=effects, val=[])(ns=NS.combat, key=kill_exp, val=100)(ns=NS.combat, key=hitBox, val=1)(ns=NS.combat, key=weaponType, val=Unarmed)(ns=NS.inv, key=:inv_items, val=)(ns=NS.inv, key=lootTables, val={})
DEBUG [2018-01-23 12:38:26,058] main                 sendRPC type=ao.REGISTER_TEMPLATE id=77 class=atavism.server.plugins.ObjectManagerClient$RegisterTemplateMessage
DEBUG [2018-01-23 12:38:26,058] main                 Sending ao.REGISTER_TEMPLATE id=77 to objmgr
DEBUG [2018-01-23 12:38:26,070] main                 ObjectManagerClient: registered template: [Template: name=Cactus1, id=5, type=mob] (ns=NS.wmgr, key=speed_run, val=0.0)(ns=NS.wmgr, key=scale, val=[x=1.0,y=1.0,z=1.0])(ns=NS.wmgr, key=displays, val=[Assets/Resources/Content/Mobs/Cactus.prefab])(ns=NS.wmgr, key=subTitle, val=)(ns=NS.wmgr, key=templateID, val=5)(ns=NS.wmgr, key=animationState, val=1)(ns=NS.wmgr, key=species, val=Beast)(ns=NS.wmgr, key=:percRadius, val=75)(ns=NS.wmgr, key=:objType, val=[MOB,1])(ns=NS.wmgr, key=mobType, val=0)(ns=NS.wmgr, key=speed_walk, val=0.0)(ns=NS.wmgr, key=faction, val=2)(ns=NS.wmgr, key=race, val=Beast)(ns=NS.wmgr, key=subSpecies, val=)(ns=NS.combat, key=combat.autoability, val=1)(ns=NS.combat, key=attackable, val=true)(ns=NS.combat, key=attackType, val=crush)(ns=NS.combat, key=maxLevel, val=1)(ns=NS.combat, key=:statOverrides, val={})(ns=NS.combat, key=minLevel, val=1)(ns=NS.combat, key=dmg-base, val=[AgisStat: dmg-base=1 (base=1 min=null max=1)])(ns=NS.combat, key=combat.mobflag, val=true)(ns=NS.combat, key=effects, val=[])(ns=NS.combat, key=kill_exp, val=100)(ns=NS.combat, key=hitBox, val=1)(ns=NS.combat, key=weaponType, val=Unarmed)(ns=NS.inv, key=:inv_items, val=)(ns=NS.inv, key=lootTables, val={})
DEBUG [2018-01-23 12:38:26,070] main                 MOB: loaded template: [Cactus1]
DEBUG [2018-01-23 12:38:26,091] main                 CURRENCY: added conversion option for currency: 2 to: 1 and amountReq: 100
DEBUG [2018-01-23 12:38:26,098] main                 CURRENCY: added conversion option for currency: 3 to: 2 and amountReq: 100
DEBUG [2018-01-23 12:38:26,102] main                 MOB: loaded currency: [Gold]
DEBUG [2018-01-23 12:38:26,102] main                 MOB: loaded currency: [Silver]
DEBUG [2018-01-23 12:38:26,105] main                 MOB: loaded currency: [Bronze]
DEBUG [2018-01-23 12:38:26,119] main                 LOOT: loading loot table:1
DEBUG [2018-01-23 12:38:26,122] main                 LOOT: put loot table:1
DEBUG [2018-01-23 12:38:26,126] main                 LOOT: loaded loot Table: [Example Loot Table]
DEBUG [2018-01-23 12:38:26,422] main                 NPC: merchant tables: {1=1, Test table}
DEBUG [2018-01-23 12:38:26,422] main                 BEHAV: creating factory for Dot
DEBUG [2018-01-23 12:38:26,428] main                 BEHAV: registering factory for Dot
DEBUG [2018-01-23 12:38:26,429] main                 MOB: about to load in island data from the database
WARN  [2018-01-23 12:38:26,537] main                 Island MainWorld has subscription Expiration: null
DEBUG [2018-01-23 12:38:26,570] main                 PORTAL: loaded portal spawn in island: 29
WARN  [2018-01-23 12:38:26,576] main                 Island MainWorld2 has subscription Expiration: null
DEBUG [2018-01-23 12:38:26,580] main                 PORTAL: loaded portal spawn in island: 31
WARN  [2018-01-23 12:38:26,586] main                 Island DruidIsland has subscription Expiration: null
DEBUG [2018-01-23 12:38:26,591] main                 PORTAL: loaded portal spawn in island: 32
WARN  [2018-01-23 12:38:26,597] main                 Island Cuzim has subscription Expiration: null
DEBUG [2018-01-23 12:38:26,601] main                 PORTAL: loaded portal spawn in island: 33
DEBUG [2018-01-23 12:38:26,602] main                 sendRPC type=ao.REGISTER_INSTANCE_TEMPLATE id=78 class=atavism.server.plugins.InstanceClient$RegisterInstanceTemplateMessage
DEBUG [2018-01-23 12:38:26,606] main                 Sending ao.REGISTER_INSTANCE_TEMPLATE id=78 to instance
DEBUG [2018-01-23 12:38:26,742] main                 DB: loading spawnData from instance: 32
DEBUG [2018-01-23 12:38:27,589] main                 MOB: about to load instance: 32 and groupOid: null
DEBUG [2018-01-23 12:38:27,590] main                 MOB: loading content for category: 1
DEBUG [2018-01-23 12:38:27,930] main                 OIDManager.getNewChunk: begin=21601, end=21700
DEBUG [2018-01-23 12:38:27,939] main                 QDB: loaded quest rewards for quest: 1. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,940] main                 QDB: loaded quest rewards for quest: 2. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,941] main                 QDB: loaded quest rewards for quest: 3. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,942] main                 QDB: loaded quest rewards for quest: 4. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,943] main                 QDB: loaded quest rewards for quest: 5. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,946] main                 QDB: loaded quest rewards for quest: 6. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,947] main                 QDB: loaded quest rewards for quest: 7. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,948] main                 QDB: loaded quest rewards for quest: 8. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,949] main                 QDB: loaded quest rewards for quest: 9. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,950] main                 QDB: loaded quest rewards for quest: 10. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,951] main                 QDB: loaded quest rewards for quest: 11. Has experience:0. and completionText: {0=Voce já coletou todos?

O que é isto? Quando foi que eu lhe mandei coletar sangue de "Guardião Arachne?"}
DEBUG [2018-01-23 12:38:27,952] main                 QDB: loaded quest rewards for quest: 12. Has experience:0. and completionText: {0=Desta vez voce não estragou tudo, né?

Humm... Tudo bem! Isto é sem dúvidas o sangue  de "Arachnes Desordenados".

Bom trabalho! Agora, pegue isto aqui e vá cuidar de sua vida!}
DEBUG [2018-01-23 12:38:27,953] main                 QDB: loaded quest rewards for quest: 15. Has experience:0. and completionText: {0=Como o  Tram havia dito antes, voce parece mesmo ser talentoso. Que bom, pois, o favor que vou llhe pedir é algo difícil...}
DEBUG [2018-01-23 12:38:27,957] main                 QDB: loaded quest rewards for quest: 16. Has experience:0. and completionText: {0=Excelente! Voce ajudou este vilarejo imensamente!! isto aqui é uma prova de minha gratidão.}
DEBUG [2018-01-23 12:38:27,958] main                 QDB: loaded quest rewards for quest: 17. Has experience:0. and completionText: {0=Ah, você se esforçou bastante. Eu não posso dizer que descansei toltalmente, mas estou me sentindo melhor agora. Espero que você tenha pelo menos um bom amigo quando você precisar.}
DEBUG [2018-01-23 12:38:27,959] main                 QDB: loaded quest rewards for quest: 18. Has experience:0. and completionText: {0=Obrigado, estes "malhetes" não parecem ser tão ruins. Agora eu posso conservar meu orguho e dignidade! Oh, se você for para "Aridion", você encontrará minha velha amiga, "Karna Kiespo" por lá. Parece que algo sério aconteceu lá também. Se você passar por "Aridon", será que você poderia ajudá-la? Bom, eu preciso voltar para o trabalho, vou ficar muito ocupado agora...}
DEBUG [2018-01-23 12:38:27,960] main                 QDB: loaded quest rewards for quest: 19. Has experience:0. and completionText: {0=Bem, como o esperado, aqueles sujos dos "Koboltos" que fizeram isso...!

Eu mostrei a eles que a vigança é um prato que se come frio! Você tem que me ajudar "guerreiro...!"}
DEBUG [2018-01-23 12:38:27,961] main                 QDB: loaded quest rewards for quest: 20. Has experience:0. and completionText: {0=Excelente! Agora você está preparado para atacar o chefe desses "Koboltos".}
DEBUG [2018-01-23 12:38:27,962] main                 QDB: loaded quest rewards for quest: 21. Has experience:0. and completionText: {0=Ah...as Cinzas de "Roman"!

Você cumpriu sua promessa á Sasru! Obrigado, "Guerreiro!" Sem dúvida alguma, "Roman" também lhe será grato.}
DEBUG [2018-01-23 12:38:27,963] main                 QDB: loaded quest rewards for quest: 22. Has experience:0. and completionText: {0=Você já encontrou?

Uau, que cheiro de sangue mais insuportável. Isso deve ser mesmo cheiro que se sente no inferno.

Até mesmo eu não gosto de sangue fedido assim. Aqui está sua recompensa.}
DEBUG [2018-01-23 12:38:27,967] main                 QDB: loaded quest rewards for quest: 23. Has experience:0. and completionText: {0=Oh, impressionante! Sua habilidade me impressiona! Agora eu posso adicionar estes á minha coleção e abastecê-los. Que trabalho maravilhoso!

Você esforçou-se bastante, então eu preciso te dar uma recompensa. Me ajude novamente da próxima vez. Obrigado!}
DEBUG [2018-01-23 12:38:27,968] main                 QDB: loaded quest rewards for quest: 24. Has experience:0. and completionText: {0=hmm, eu...posso..cheirar, isso certamente me refiro a...cheiro de sangue..de "Succubus"..Ok.eu..acreditarei em você.

Aqui estão os objetos....Pegue o que quiser... Eu te ajudarei.....}
DEBUG [2018-01-23 12:38:27,969] main                 QDB: loaded quest rewards for quest: 25. Has experience:0. and completionText: {0=Ótimo, graças a você nós conseguimos dar conta deles facilmente.

Bem, na verdade iremos realizar esse tipo de tarefa com mais frequência até que a gente consiga descobrir a raiz do problema, mas mesmo assim, muito obrigado!}
DEBUG [2018-01-23 12:38:27,971] main                 QDB: loaded quest rewards for quest: 26. Has experience:0. and completionText: {0=Seu corpo inteiro fede a sangue. Adoro o sei jeito de lidar com as coisas.

Esta é a recompensa que eu prometi. Você está satisfeito? Obrigado então. Cude-se!}
DEBUG [2018-01-23 12:38:27,973] main                 QDB: loaded quest rewards for quest: 27. Has experience:0. and completionText: {0=Obrigado! Agora, está na hora de comerçamos a criar... mãos á obra! Na verdade, é melhor manter a distância pois, isto pode ser perigoso.}
DEBUG [2018-01-23 12:38:27,977] main                 QDB: loaded quest rewards for quest: 28. Has experience:0. and completionText: {0=Até que você se saiu bem, considerado que essa foi a suas primeira vez. Essas essências são de extrema qualidade, faz tempo que eu não via algo do tipo.

Espero que você possa me ajudar sempre que puder!
Obrigado!}
DEBUG [2018-01-23 12:38:27,978] main                 QDB: loaded quest rewards for quest: 29. Has experience:0. and completionText: {0=}
DEBUG [2018-01-23 12:38:27,979] main                 QDB: loaded quest rewards for quest: 30. Has experience:0. and completionText: {0=Bom trabalho! Bem, esta é uma armadura muito forte que lhe ajudará a suprir suas deficiêcias.

Espero que vista a mesma e lute com bravura no campo de batalha.}
DEBUG [2018-01-23 12:38:27,980] main                 QDB: loaded quest rewards for quest: 31. Has experience:0. and completionText: {0=Oh uau, você é extraordinário! Bom trabalho!}
DEBUG [2018-01-23 12:38:27,981] main                 QDB: loaded quest rewards for quest: 32. Has experience:0. and completionText: {0=Você não devia ter voltado sem antes coletar todos os "Venenos"! E agora, o que faço com isso?

Lhe darei uma recompensa só porque você fez algo. Mas já vou lhe avisando:
nunca mais farei negócios com você!}
DEBUG [2018-01-23 12:38:28,703] Scheduled-2          BasicInterpolator.run: interpolating all objects
DEBUG [2018-01-23 12:38:29,259] main                 FACTION: creating faction: Human
DEBUG [2018-01-23 12:38:29,259] main                 FACTION: creating faction: Haters
DEBUG [2018-01-23 12:38:29,260] main                 FACTION: creating faction: Friendly
DEBUG [2018-01-23 12:38:29,260] main                 FACTION: creating faction: Neutral
DEBUG [2018-01-23 12:38:29,260] main                 FACTION: creating faction: Barbarian
DEBUG [2018-01-23 12:38:29,670] main                 MOB: loaded faction: [Human]
DEBUG [2018-01-23 12:38:29,671] main                 MOB: loaded faction: [Haters]
DEBUG [2018-01-23 12:38:29,671] main                 MOB: loaded faction: [Friendly]
DEBUG [2018-01-23 12:38:29,671] main                 MOB: loaded faction: [Neutral]
DEBUG [2018-01-23 12:38:29,671] main                 MOB: loaded faction: [Barbarian]
DEBUG [2018-01-23 12:38:29,692] main                 CURRENCY: added conversion option for currency: 2 to: 1 and amountReq: 100
DEBUG [2018-01-23 12:38:29,697] main                 CURRENCY: added conversion option for currency: 3 to: 2 and amountReq: 100
WARN  [2018-01-23 12:38:29,698] main                 Manager: obj with same id already in manager: 1
DEBUG [2018-01-23 12:38:29,698] main                 MOB: loaded currency: [Gold]
WARN  [2018-01-23 12:38:29,698] main                 Manager: obj with same id already in manager: 2
DEBUG [2018-01-23 12:38:29,698] main                 MOB: loaded currency: [Silver]
WARN  [2018-01-23 12:38:29,698] main                 Manager: obj with same id already in manager: 3
DEBUG [2018-01-23 12:38:29,699] main                 MOB: loaded currency: [Bronze]
DEBUG [2018-01-23 12:38:29,707] main                 LOOT: loading loot table:1
DEBUG [2018-01-23 12:38:29,708] main                 LOOT: put loot table:1
WARN  [2018-01-23 12:38:29,709] main                 Manager: obj with same id already in manager: 1
DEBUG [2018-01-23 12:38:29,709] main                 LOOT: loaded loot Table: [Example Loot Table]
DEBUG [2018-01-23 12:38:29,722] main                 NPC: merchant tables: {1=1, Test table}
DEBUG [2018-01-23 12:38:29,722] main                 INSTANCE: creating instance with name: DruidIsland
DEBUG [2018-01-23 12:38:29,725] main                 sendRPC type=ao.CREATE_INSTANCE id=79 class=atavism.server.plugins.InstanceClient$CreateInstanceMessage
DEBUG [2018-01-23 12:38:29,725] main                 Sending ao.CREATE_INSTANCE id=79 to instance
DEBUG [2018-01-23 12:38:31,088] MessageIO            [wmgr_1,57] Got filter update subId=3 rpc=true
DEBUG [2018-01-23 12:38:31,089] MessageIO            ADD SUBJECT 00000000000054c5
DEBUG [2018-01-23 12:38:31,092] MessageIO            sendResponse to wmgr_1,57 type=msgsys.RESPONSE id=80 class=atavism.msgsys.ResponseMessage
